well_key,unit_n_rows,unit_n_unique_units,unit_firing_rate,unit_amplitude_median,unit_presence_ratio,unit_rp_contamination,unit_snr,unit_loc_x,unit_loc_y
CX138|260321|T003346|000007|well008,171,171,0.9498733502199708,-31.47125244140625,1.0,0.0,4.275075361467804,1909.000404163985,974.759117224571
CX138|260321|T003346|000007|well009,111,111,0.7765631249166779,-31.47125244140625,1.0,0.0,4.411827568097161,2152.076717733727,1136.978357543902
CX138|260321|T003346|000007|well010,106,106,0.9348753499533397,-31.47125244140625,1.0,0.0,4.3621722583460025,2105.4669751986366,1141.920415444413
CX138|260321|T003346|000007|well011,147,147,0.8898813491534463,-31.47125244140625,1.0,0.0,4.008364104917494,1869.350721658544,1152.410749804408
CX138|260321|T003346|000007|well012,87,87,0.8566095593627092,-25.177001953125,1.0,0.0,3.772092736633271,1745.193333611714,980.3004648823043
CX138|260321|T003346|000007|well013,88,88,0.9832022397013733,-31.47125244140625,1.0,0.0,4.176277108233037,2684.84023343212,1120.0253310592645
CX138|260321|T003346|000007|well014,117,117,0.9766666666666667,-31.47125244140625,1.0,0.0,4.189527313080805,1606.339719540053,1079.12658514347
CX138|260321|T003346|000007|well015,144,144,0.791561125183309,-31.47125244140625,1.0,0.0,4.133206025074876,2165.367649325613,1055.062716366323
CX138|260321|T003346|000007|well016,127,127,0.8933333333333333,-31.47125244140625,1.0,0.0,4.371306361052824,1876.273576537346,1241.889759846108
CX138|260321|T003346|000007|well017,140,140,0.9015464604719372,-31.47125244140625,1.0,0.0,4.069649254029541,2054.794261534569,812.9960673318251
CX138|260321|T003346|000007|well018,109,109,0.9965337954939343,-31.47125244140625,1.0,0.0,3.995385262989219,1167.126890238711,1165.723129250567
CX138|260321|T003346|000007|well019,88,88,0.886548460205306,-25.177001953125,1.0,0.0,3.793174428290639,1959.6244481621611,1117.503385017372
CX138|260321|T003346|000007|well020,108,108,0.7199040127982936,-31.47125244140625,1.0,0.0,4.3390711640969455,2194.6399085308726,950.3229181860743
CX138|260321|T003346|000007|well021,135,135,0.8665511265164646,-31.47125244140625,1.0,0.0,3.807603197204587,2255.197379484658,1124.446783005578
CX138|260321|T003346|000007|well023,83,83,1.196507132382349,-31.47125244140625,1.0,0.0,4.284996085403907,2133.562632544451,861.6166074088485
CX138|260323|T003346|000009|well000,84,84,1.271327645961077,-31.47125244140625,1.0,0.0,4.161920489295386,2674.6996676437425,1005.492775081769
CX138|260323|T003346|000009|well001,120,120,0.9330845107971208,-31.47125244140625,1.0,0.0,4.151491854053066,2158.1961744818404,834.0775658442068
CX138|260323|T003346|000009|well002,82,82,1.5312583311117036,-31.47125244140625,1.0,0.0,4.111979777400434,2500.7829081155496,1027.366789632706
CX138|260323|T003346|000009|well003,75,75,1.45961077046121,-31.47125244140625,1.0,0.0,4.073920001209994,2462.085222370647,897.2451705243881
