well_key,template_n_rows,template_n_unique_units,template_peak_to_valley,template_peak_trough_ratio,template_half_width,template_repolarization_slope,template_recovery_slope
CX138|260323|T003346|000009|well016,194,194,0.00069,-0.19375554862419506,0.00025,139135.74620883845,-8214.544507026474
CX138|260323|T003346|000009|well017,118,118,0.00065,-0.1884453400672418,0.00025,141538.5241662542,-8004.028840004119
CX138|260323|T003346|000009|well018,91,91,0.00064,-0.1921675271938343,0.00025,130639.8092804928,-7368.173708945903
CX138|260323|T003346|000009|well019,88,88,0.000615,-0.186855857519946,0.000245,144912.04879430975,-7628.392489275471
CX138|260323|T003346|000009|well020,80,80,0.000585,-0.18915318631578515,0.00023,137916.4444348366,-7184.921317500596
CX138|260323|T003346|000009|well021,109,109,0.00064,-0.1937242092818007,0.00025,140895.7820981015,-7691.007604681654
CX138|260323|T003346|000009|well023,90,90,0.00067,-0.19274127330545726,0.00026,138782.22132172727,-8305.82795709623
CX138|260325|T003346|000012|well000,92,92,0.000595,-0.19645558590957485,0.00025,144749.4930519542,-7339.392407386127
CX138|260325|T003346|000012|well001,128,128,0.000635,-0.1961347599491846,0.00025,138439.11036660644,-7622.445993600138
CX138|260325|T003346|000012|well002,123,123,0.00066,-0.1960643859480688,0.00025,139339.8653344472,-8368.957571773588
CX138|260325|T003346|000012|well003,116,116,0.00063,-0.20541879835817206,0.00026,129785.87689513006,-7841.290297388112
CX138|260325|T003346|000012|well004,117,117,0.00061,-0.1961375360125056,0.00025,134622.0210521921,-7436.42637374491
CX138|260325|T003346|000012|well005,112,112,0.00062,-0.19455563594399156,0.00026,149026.4796064013,-8387.636921102616
CX138|260325|T003346|000012|well006,59,59,0.00068,-0.206590353007663,0.00026,126053.8739765957,-8011.656400087883
CX138|260325|T003346|000012|well007,173,173,0.00074,-0.2143260498821012,0.00028,127912.4673744077,-9534.812357696854
CX138|260325|T003346|000012|well008,151,151,0.00069,-0.2038864183081143,0.00027,143861.2649983248,-9715.178537585969
CX138|260325|T003346|000012|well009,112,112,0.00068,-0.2017823037722332,0.00026,128146.10892220195,-8279.645298990012
CX138|260325|T003346|000012|well010,172,172,0.00068,-0.19137032876542331,0.00025,160726.95752947565,-9027.80740340535
CX138|260325|T003346|000012|well011,153,153,0.00068,-0.1972518532268226,0.00026,150650.1759459326,-8842.635901045278
CX138|260325|T003346|000012|well012,78,78,0.0006,-0.21516002783354948,0.00026,127522.2335330528,-7860.951360755313
CX138|260325|T003346|000012|well013,189,189,0.00064,-0.1839973663152146,0.00024,171641.6857609842,-9035.488430069301
CX138|260325|T003346|000012|well014,119,119,0.00068,-0.2065880631747047,0.00026,133618.1002988979,-8894.230771270528
CX138|260325|T003346|000012|well015,155,155,0.0007,-0.2045793745800652,0.00027,142287.1273199728,-9835.610452168565
CX138|260325|T003346|000012|well016,201,201,0.00069,-0.195158475997521,0.00026,158536.4273955052,-9501.523753585303
CX138|260325|T003346|000012|well017,132,132,0.000675,-0.19652285415342802,0.000255,142263.09858332796,-8672.588609542228
CX138|260325|T003346|000012|well018,140,140,0.00063,-0.19855177628111592,0.00026,145053.44502487214,-7897.54985970083
CX138|260325|T003346|000012|well019,96,96,0.00063,-0.20016293172089777,0.00025,137097.16069813084,-8600.323849934626
CX138|260325|T003346|000012|well020,72,72,0.0006399999999999999,-0.19756081827218044,0.00024,134858.43766592618,-8076.832259979485
